# TileX TileY ObjIdx X_local Y_local
2016 336 11 41.39 181.35
2016 336 12 45.91 186.87
2016 336 13 154.68 187.38
2016 336 14 155.04 194.25
2016 336 15 170.88 188.39
2016 336 16 68.28 198.73
2016 336 17 88.94 204.51
2016 336 18 100.94 206.53
2016 336 19 102.69 208.73
2016 336 20 192.27 170.61
2016 336 21 78.29 115.59
2016 336 22 218.77 159.75
2128 336 1 212.78 124.23
2128 336 2 220.51 124.48
2128 336 3 177.00 131.98
2128 336 4 192.38 134.96
2128 336 5 131.48 146.49
2128 336 6 221.49 146.33
2128 336 7 181.24 149.43
2128 336 8 139.08 144.19
2128 336 9 97.30 159.71
2128 336 10 35.42 161.69
2128 336 11 190.98 166.00
2128 336 12 154.00 185.78
2128 336 13 158.05 196.00
2128 336 14 177.50 195.52
2128 336 15 42.68 187.38
2128 336 16 43.04 194.25
2128 336 17 58.88 188.39
2128 336 18 187.85 206.01
2128 336 19 80.27 170.61
2128 336 20 187.57 216.42
2128 336 21 106.77 159.75
2240 336 1 169.68 110.65
2240 336 2 153.68 115.65
2240 336 3 100.78 124.23
2240 336 4 108.51 124.48
2240 336 5 115.51 130.53
2240 336 6 65.00 131.98
2240 336 7 158.38 131.35
2240 336 8 80.38 134.96
2240 336 9 19.48 146.49
2240 336 10 109.49 146.33
2240 336 11 69.24 149.43
2240 336 12 27.08 144.19
2240 336 13 184.69 144.38
2240 336 14 218.54 147.15
2240 336 15 184.85 150.99
2240 336 16 78.98 166.00
2240 336 17 222.14 172.13
2240 336 18 168.06 174.02
2240 336 19 221.98 184.00
2240 336 20 42.00 185.78
2240 336 21 213.57 183.09
2240 336 22 209.18 186.62
2240 336 23 46.05 196.00
2240 336 24 65.50 195.52
2240 336 25 114.90 205.49
2240 336 26 75.85 206.01
2240 336 27 144.93 196.97
2240 336 28 151.32 217.78
2240 336 29 173.59 51.62
2240 336 30 75.57 216.42
2352 336 1 166.65 92.32
2352 336 2 131.06 96.00
2352 336 3 154.64 94.33
2352 336 4 222.81 105.61
2352 336 5 57.68 110.65
2352 336 6 120.98 110.76
2352 336 7 41.68 115.65
2352 336 8 207.14 117.42
2352 336 9 167.51 126.50
2352 336 10 158.42 108.69
2352 336 11 154.00 126.96
2352 336 12 3.51 130.53
2352 336 13 139.02 130.50
2352 336 14 46.38 131.35
2352 336 15 142.32 143.67
2352 336 16 200.00 148.01
2352 336 17 72.69 144.38
2352 336 18 106.54 147.15
2352 336 19 137.50 154.47
2352 336 20 148.21 151.20
2352 336 21 72.85 150.99
2352 336 22 110.14 172.13
2352 336 23 155.76 168.08
2352 336 24 56.06 174.02
2352 336 25 109.98 184.00
2352 336 26 204.98 187.51
2352 336 27 220.35 187.34
2352 336 28 101.57 183.09
2352 336 29 97.18 186.62
2352 336 30 2.90 205.49
2352 336 31 218.80 208.61
2352 336 32 32.93 196.97
2352 336 33 39.32 217.78
2352 336 34 61.59 51.62
2352 336 35 173.20 108.16
2352 336 36 203.99 96.06
2464 336 1 207.64 64.67
2464 336 2 168.64 66.20
2464 336 3 153.26 69.25
2464 336 4 191.33 65.25
2464 336 5 148.68 77.97
2464 336 6 198.29 91.35
2464 336 7 54.65 92.32
2464 336 8 19.06 96.00
2464 336 9 42.64 94.33
2464 336 10 153.80 97.02
2464 336 11 147.30 101.30
2464 336 12 110.81 105.61
2464 336 13 8.98 110.76
2464 336 14 150.50 120.50
2464 336 15 95.14 117.42
2464 336 16 55.51 126.50
2464 336 17 46.42 108.69
2464 336 18 42.00 126.96
2464 336 19 27.02 130.50
2464 336 20 30.32 143.67
2464 336 21 192.33 148.29
2464 336 22 88.00 148.01
2464 336 23 25.50 154.47
2464 336 24 36.21 151.20
2464 336 25 177.43 160.74
2464 336 26 173.23 170.40
2464 336 27 43.76 168.08
2464 336 28 92.98 187.51
2464 336 29 108.35 187.34
2464 336 30 147.70 187.29
2464 336 31 106.80 208.61
2464 336 32 61.20 108.16
2464 336 33 151.91 126.62
2464 336 34 158.74 129.76
2464 336 35 91.99 96.06
2576 336 1 205.84 73.89
2576 336 2 95.64 64.67
2576 336 3 158.68 46.38
2576 336 4 182.65 44.31
2576 336 5 215.47 45.50
2576 336 6 114.67 62.35
2576 336 7 56.64 66.20
2576 336 8 41.26 69.25
2576 336 9 79.33 65.25
2576 336 10 142.71 74.28
2576 336 11 118.02 70.29
2576 336 12 36.68 77.97
2576 336 13 156.63 83.80
2576 336 14 199.51 90.55
2576 336 15 86.29 91.35
2576 336 16 122.69 94.69
2576 336 17 187.58 95.46
2576 336 18 41.80 97.02
2576 336 19 202.72 97.82
2576 336 20 220.33 100.67
2576 336 21 35.30 101.30
2576 336 22 130.49 109.75
2576 336 23 173.53 113.51
2576 336 24 38.50 120.50
2576 336 25 115.74 127.60
2576 336 26 157.24 130.20
2576 336 27 171.30 136.13
2576 336 28 223.06 134.74
2576 336 29 80.33 148.29
2576 336 30 120.01 159.50
2576 336 31 65.43 160.74
2576 336 32 61.23 170.40
2576 336 33 163.04 175.00
2576 336 34 35.70 187.29
2576 336 35 160.01 219.47
2576 336 36 114.05 170.24
2576 336 37 166.00 46.58
2576 336 38 39.91 126.62
2576 336 39 46.74 129.76
2688 336 1 168.20 22.28
2688 336 2 198.21 41.25
2688 336 3 195.00 28.97
2688 336 4 162.68 26.15
2688 336 5 93.84 73.89
2688 336 6 145.72 33.28
2688 336 7 141.78 34.41
2688 336 8 149.69 37.29
2688 336 9 46.68 46.38
2688 336 10 70.65 44.31
2688 336 11 103.47 45.50
2688 336 12 132.69 50.69
2688 336 13 126.19 57.96
2688 336 14 190.20 64.03
2688 336 15 2.67 62.35
2688 336 16 113.67 68.34
2688 336 17 30.71 74.28
2688 336 18 6.02 70.29
2688 336 19 177.69 76.34
2688 336 20 44.63 83.80
2688 336 21 141.07 79.47
2688 336 22 87.51 90.55
2688 336 23 152.67 90.34
2688 336 24 10.69 94.69
2688 336 25 75.58 95.46
2688 336 26 90.72 97.82
2688 336 27 108.33 100.67
2688 336 28 180.23 101.60
2688 336 29 164.48 103.48
2688 336 30 18.49 109.75
2688 336 31 61.53 113.51
2688 336 32 179.76 114.75
2688 336 33 3.74 127.60
2688 336 34 45.24 130.20
2688 336 35 59.30 136.13
2688 336 36 201.68 143.70
2688 336 37 111.06 134.74
2688 336 38 213.93 143.36
2688 336 39 129.06 151.99
2688 336 40 8.01 159.50
2688 336 41 204.02 168.53
2688 336 42 51.04 175.00
2688 336 43 140.17 175.00
2688 336 44 158.29 195.33
2688 336 45 184.48 182.75
2688 336 46 144.30 197.10
2688 336 47 216.01 213.00
2688 336 48 48.01 219.47
2688 336 49 156.69 45.33
2688 336 50 2.05 170.24
2688 336 51 127.19 169.27
2688 336 52 54.00 46.58
2688 336 53 189.04 32.24
2800 336 1 188.59 13.07
2800 336 2 125.89 16.01
2800 336 3 200.18 36.41
2800 336 4 56.20 22.28
2800 336 5 163.14 24.19
2800 336 6 86.21 41.25
2800 336 7 83.00 28.97
2800 336 8 50.68 26.15
2800 336 9 151.72 31.05
2800 336 10 33.72 33.28
2800 336 11 181.02 39.51
2800 336 12 29.78 34.41
2800 336 13 37.69 37.29
2800 336 14 134.97 43.31
2800 336 15 123.23 47.79
2800 336 16 20.69 50.69
2800 336 17 14.19 57.96
2800 336 18 78.20 64.03
2800 336 19 141.26 63.58
2800 336 20 1.67 68.34
2800 336 21 207.50 68.48
2800 336 22 118.19 69.63
2800 336 23 218.21 67.78
2800 336 24 65.69 76.34
2800 336 25 135.31 68.78
2800 336 26 29.07 79.47
2800 336 27 40.67 90.34
2800 336 28 143.89 88.81
2800 336 29 179.66 98.35
2800 336 30 132.40 98.77
2800 336 31 68.23 101.60
2800 336 32 52.48 103.48
2800 336 33 160.49 108.49
2800 336 34 67.76 114.75
2800 336 35 151.47 115.50
2800 336 36 89.68 143.70
2800 336 37 192.72 142.51
2800 336 38 128.58 139.67
2800 336 39 156.46 156.44
2800 336 40 101.93 143.36
2800 336 41 17.06 151.99
2800 336 42 166.91 160.18
2800 336 43 205.69 165.69
2800 336 44 92.02 168.53
2800 336 45 179.95 159.13
2800 336 46 134.06 134.65
2800 336 47 28.17 175.00
2800 336 48 116.54 190.48
2800 336 49 46.29 195.33
2800 336 50 72.48 182.75
2800 336 51 32.30 197.10
2800 336 52 210.64 204.30
2800 336 53 187.65 207.68
2800 336 54 114.94 211.00
2800 336 55 104.01 213.00
2800 336 56 190.83 212.20
2800 336 57 112.61 220.72
2800 336 58 44.69 45.33
2800 336 59 213.69 107.02
2800 336 60 15.19 169.27
2800 336 61 77.04 32.24
2912 336 1 76.59 13.07
2912 336 2 204.94 30.41
2912 336 3 13.89 16.01
2912 336 4 88.18 36.41
2912 336 5 51.14 24.19
2912 336 6 209.49 30.98
2912 336 7 39.72 31.05
2912 336 8 69.02 39.51
2912 336 9 22.97 43.31
2912 336 10 215.93 40.49
2912 336 11 11.23 47.79
2912 336 12 175.57 58.97
2912 336 13 195.01 62.74
2912 336 14 29.26 63.58
2912 336 15 95.50 68.48
2912 336 16 6.19 69.63
2912 336 17 203.83 69.35
2912 336 18 106.21 67.78
2912 336 19 23.31 68.78
2912 336 20 138.98 80.52
2912 336 21 31.89 88.81
2912 336 22 67.66 98.35
2912 336 23 20.40 98.77
2912 336 24 149.69 102.65
2912 336 25 112.28 105.71
2912 336 26 48.49 108.49
2912 336 27 39.47 115.50
2912 336 28 160.83 121.32
2912 336 29 156.02 124.59
2912 336 30 167.44 129.60
2912 336 31 80.72 142.51
2912 336 32 16.58 139.67
2912 336 33 204.24 153.44
2912 336 34 44.46 156.44
2912 336 35 54.91 160.18
2912 336 36 93.69 165.69
2912 336 37 67.95 159.13
2912 336 38 22.06 134.65
2912 336 39 176.83 175.59
2912 336 40 174.57 182.21
2912 336 41 189.24 176.93
2912 336 42 188.89 183.33
2912 336 43 4.54 190.48
2912 336 44 187.27 191.98
2912 336 45 98.64 204.30
2912 336 46 75.65 207.68
2912 336 47 2.94 211.00
2912 336 48 78.83 212.20
2912 336 49 0.61 220.72
2912 336 50 101.69 107.02
2912 336 51 206.62 106.03
3024 336 1 206.12 43.60
3024 336 2 197.48 4.78
3024 336 3 128.82 1.00
3024 336 4 92.94 30.41
3024 336 5 97.49 30.98
3024 336 6 103.93 40.49
3024 336 7 117.94 47.08
3024 336 8 126.00 49.01
3024 336 9 166.72 52.35
3024 336 10 63.57 58.97
3024 336 11 83.01 62.74
3024 336 12 91.83 69.35
3024 336 13 141.46 77.52
3024 336 14 26.98 80.52
3024 336 15 180.34 87.13
3024 336 16 135.33 96.32
3024 336 17 167.52 100.58
3024 336 18 37.69 102.65
3024 336 19 0.28 105.71
3024 336 20 184.06 118.51
3024 336 21 48.83 121.32
3024 336 22 44.02 124.59
3024 336 23 55.44 129.60
3024 336 24 92.24 153.44
3024 336 25 64.83 175.59
3024 336 26 187.19 173.74
3024 336 27 148.54 181.24
3024 336 28 62.57 182.21
3024 336 29 77.24 176.93
3024 336 30 76.89 183.33
3024 336 31 201.66 191.70
3024 336 32 75.27 191.98
3024 336 33 148.93 190.52
3024 336 34 129.53 209.53
3024 336 35 94.62 106.03
3024 336 36 151.11 105.93
3136 336 1 94.12 43.60
3136 336 2 85.48 4.78
3136 336 3 186.22 1.46
3136 336 4 16.82 1.00
3136 336 5 206.22 13.96
3136 336 6 158.61 18.82
3136 336 7 194.00 21.04
3136 336 8 112.70 42.66
3136 336 9 5.94 47.08
3136 336 10 14.00 49.01
3136 336 11 54.72 52.35
3136 336 12 147.79 63.61
3136 336 13 29.46 77.52
3136 336 14 157.27 80.90
3136 336 15 68.34 87.13
3136 336 16 23.33 96.32
3136 336 17 118.96 97.98
3136 336 18 55.52 100.58
3136 336 19 72.06 118.51
3136 336 20 184.50 119.90
3136 336 21 112.76 129.82
3136 336 22 183.03 153.00
3136 336 23 150.91 155.81
3136 336 24 119.43 155.81
3136 336 25 214.69 167.43
3136 336 26 122.27 168.39
3136 336 27 183.70 168.69
3136 336 28 124.30 176.65
3136 336 29 75.19 173.74
3136 336 30 36.54 181.24
3136 336 31 89.66 191.70
3136 336 32 36.93 190.52
3136 336 33 126.40 195.39
3136 336 34 180.97 197.11
3136 336 35 129.02 200.00
3136 336 36 17.53 209.53
3136 336 37 201.68 217.30
3136 336 38 176.98 223.75
3136 336 39 167.20 222.63
3136 336 40 220.29 43.18
3136 336 41 39.11 105.93
3136 336 42 121.43 103.06
3136 336 43 192.73 170.14
3248 336 1 74.22 1.46
3248 336 2 223.09 9.55
3248 336 3 191.17 11.19
3248 336 4 182.96 13.17
3248 336 5 94.22 13.96
3248 336 6 46.61 18.82
3248 336 7 82.00 21.04
3248 336 8 168.01 26.51
3248 336 9 147.50 49.69
3248 336 10 0.70 42.66
3248 336 11 121.04 57.47
3248 336 12 35.79 63.61
3248 336 13 134.00 70.18
3248 336 14 45.27 80.90
3248 336 15 183.49 89.51
3248 336 16 6.96 97.98
3248 336 17 72.50 119.90
3248 336 18 207.90 125.60
3248 336 19 0.76 129.82
3248 336 20 71.03 153.00
3248 336 21 134.79 148.78
3248 336 22 136.14 153.88
3248 336 23 38.91 155.81
3248 336 24 7.43 155.81
3248 336 25 113.26 165.23
3248 336 26 102.69 167.43
3248 336 27 10.27 168.39
3248 336 28 71.70 168.69
3248 336 29 12.30 176.65
3248 336 30 115.03 192.51
3248 336 31 14.40 195.39
3248 336 32 68.97 197.11
3248 336 33 17.02 200.00
3248 336 34 138.49 202.55
3248 336 35 115.68 206.65
3248 336 36 214.66 211.29
3248 336 37 89.68 217.30
3248 336 38 64.98 223.75
3248 336 39 55.20 222.63
3248 336 40 108.29 43.18
3248 336 41 132.76 18.64
3248 336 42 9.43 103.06
3248 336 43 80.73 170.14
3248 336 44 187.67 169.41
3360 336 1 111.09 9.55
3360 336 2 79.17 11.19
3360 336 3 70.96 13.17
3360 336 4 184.39 19.15
3360 336 5 216.75 27.00
3360 336 6 56.01 26.51
3360 336 7 35.50 49.69
3360 336 8 152.03 53.54
3360 336 9 186.67 56.69
3360 336 10 9.04 57.47
3360 336 11 186.97 60.49
3360 336 12 22.00 70.18
3360 336 13 71.49 89.51
3360 336 14 95.90 125.60
3360 336 15 22.79 148.78
3360 336 16 201.65 151.68
3360 336 17 24.14 153.88
3360 336 18 166.25 154.02
3360 336 19 1.26 165.23
3360 336 20 142.55 178.47
3360 336 21 3.03 192.51
3360 336 22 144.31 192.32
3360 336 23 136.82 187.89
3360 336 24 210.41 197.46
3360 336 25 200.33 201.66
3360 336 26 26.49 202.55
3360 336 27 165.56 200.44
3360 336 28 3.68 206.65
3360 336 29 102.66 211.29
3360 336 30 167.87 207.28
3360 336 31 112.17 41.26
3360 336 32 214.33 35.52
3360 336 33 20.76 18.64
3360 336 34 75.67 169.41
3472 336 1 138.34 10.31
3472 336 2 72.39 19.15
3472 336 3 104.75 27.00
3472 336 4 151.58 32.11
3472 336 5 196.76 29.77
3472 336 6 40.03 53.54
3472 336 7 74.67 56.69
3472 336 8 115.81 58.05
3472 336 9 74.97 60.49
3472 336 10 222.63 79.24
3472 336 11 138.38 85.00
3472 336 12 198.93 109.00
3472 336 13 186.54 131.52
3472 336 14 218.66 135.32
3472 336 15 199.63 149.30
3472 336 16 196.64 150.74
3472 336 17 89.65 151.68
3472 336 18 54.25 154.02
3472 336 19 210.51 157.40
3472 336 20 170.67 163.61
3472 336 21 143.50 166.64
3472 336 22 127.33 165.07
3472 336 23 137.63 169.85
3472 336 24 30.55 178.47
3472 336 25 147.29 189.35
3472 336 26 210.50 187.48
3472 336 27 32.31 192.32
3472 336 28 207.25 188.99
3472 336 29 161.82 192.22
3472 336 30 24.82 187.89
3472 336 31 209.23 195.62
3472 336 32 98.41 197.46
3472 336 33 193.10 192.48
3472 336 34 88.33 201.66
3472 336 35 53.56 200.44
3472 336 36 55.87 207.28
3472 336 37 158.80 211.22
3472 336 38 136.46 218.58
3472 336 39 143.79 220.08
3472 336 40 0.17 41.26
3472 336 41 102.33 35.52
3472 336 42 175.08 106.14
3584 336 1 213.97 15.70
3584 336 2 26.34 10.31
3584 336 3 197.33 12.69
3584 336 4 155.36 21.73
3584 336 5 39.58 32.11
3584 336 6 84.76 29.77
3584 336 7 174.10 35.85
3584 336 8 191.67 42.30
3584 336 9 211.35 76.55
3584 336 10 131.07 55.80
3584 336 11 3.81 58.05
3584 336 12 202.84 67.82
3584 336 13 147.31 84.33
3584 336 14 110.63 79.24
3584 336 15 26.38 85.00
3584 336 16 118.70 95.36
3584 336 17 134.16 97.37
3584 336 18 221.32 91.03
3584 336 19 217.51 83.31
3584 336 20 179.08 97.26
3584 336 21 86.93 109.00
3584 336 22 187.03 104.90
3584 336 23 214.85 101.07
3584 336 24 74.54 131.52
3584 336 25 106.66 135.32
3584 336 26 172.98 138.00
3584 336 27 87.63 149.30
3584 336 28 84.64 150.74
3584 336 29 116.61 145.66
3584 336 30 98.51 157.40
3584 336 31 221.48 158.46
3584 336 32 142.68 161.89
3584 336 33 58.67 163.61
3584 336 34 128.30 170.36
3584 336 35 31.50 166.64
3584 336 36 15.33 165.07
3584 336 37 25.63 169.85
3584 336 38 35.29 189.35
3584 336 39 98.50 187.48
3584 336 40 95.25 188.99
3584 336 41 49.82 192.22
3584 336 42 97.23 195.62
3584 336 43 81.10 192.48
3584 336 44 46.80 211.22
3584 336 45 24.46 218.58
3584 336 46 118.46 219.00
3584 336 47 31.79 220.08
3584 336 48 63.08 106.14
3584 336 49 198.52 106.13
3696 336 1 101.97 15.70
3696 336 2 85.33 12.69
3696 336 3 211.58 19.83
3696 336 4 43.36 21.73
3696 336 5 186.79 23.63
3696 336 6 221.93 48.79
3696 336 7 62.10 35.85
3696 336 8 186.89 37.81
3696 336 9 79.67 42.30
3696 336 10 143.80 43.39
3696 336 11 187.15 56.98
3696 336 12 99.35 76.55
3696 336 13 200.49 49.51
3696 336 14 216.66 55.94
3696 336 15 19.07 55.80
3696 336 16 144.98 64.03
3696 336 17 90.84 67.82
3696 336 18 219.94 76.90
3696 336 19 35.31 84.33
3696 336 20 6.70 95.36
3696 336 21 22.16 97.37
3696 336 22 109.32 91.03
3696 336 23 105.51 83.31
3696 336 24 67.08 97.26
3696 336 25 75.03 104.90
3696 336 26 102.85 101.07
3696 336 27 119.16 119.94
3696 336 28 117.06 129.16
3696 336 29 60.98 138.00
3696 336 30 4.61 145.66
3696 336 31 178.95 146.05
3696 336 32 109.48 158.46
3696 336 33 153.35 156.85
3696 336 34 30.68 161.89
3696 336 35 16.30 170.36
3696 336 36 167.45 174.72
3696 336 37 142.68 196.68
3696 336 38 202.53 200.53
3696 336 39 6.46 219.00
3696 336 40 86.52 106.13
3808 336 1 114.84 6.35
3808 336 2 190.78 7.12
3808 336 3 174.75 9.93
3808 336 4 99.58 19.83
3808 336 5 132.08 64.75
3808 336 6 123.22 23.04
3808 336 7 74.79 23.63
3808 336 8 172.72 24.28
3808 336 9 186.71 29.71
3808 336 10 179.21 31.62
3808 336 11 109.93 48.79
3808 336 12 74.89 37.81
3808 336 13 31.80 43.39
3808 336 14 75.15 56.98
3808 336 15 88.49 49.51
3808 336 16 104.66 55.94
3808 336 17 32.98 64.03
3808 336 18 107.94 76.90
3808 336 19 159.33 81.30
3808 336 20 154.21 91.79
3808 336 21 216.68 92.00
3808 336 22 130.02 108.58
3808 336 23 143.68 112.66
3808 336 24 7.16 119.94
3808 336 25 126.00 130.00
3808 336 26 5.06 129.16
3808 336 27 162.78 149.42
3808 336 28 66.95 146.05
3808 336 29 41.35 156.85
3808 336 30 119.41 166.62
3808 336 31 178.00 173.97
3808 336 32 202.02 181.00
3808 336 33 55.45 174.72
3808 336 34 167.31 184.35
3808 336 35 30.68 196.68
3808 336 36 90.53 200.53
3808 336 37 130.29 203.33
3808 336 38 187.64 216.37
3808 336 39 186.02 165.99
3920 336 1 154.21 0.61
3920 336 2 2.84 6.35
3920 336 3 78.78 7.12
3920 336 4 62.75 9.93
3920 336 5 20.08 64.75
3920 336 6 11.22 23.04
3920 336 7 60.72 24.28
3920 336 8 74.71 29.71
3920 336 9 67.21 31.62
3920 336 10 165.51 46.80
3920 336 11 159.56 56.32
3920 336 12 114.80 69.03
3920 336 13 134.84 67.68
3920 336 14 47.33 81.30
3920 336 15 169.84 79.13
3920 336 16 174.38 79.22
3920 336 17 42.21 91.79
3920 336 18 104.68 92.00
3920 336 19 176.34 105.69
3920 336 20 18.02 108.58
3920 336 21 31.68 112.66
3920 336 22 185.69 123.34
3920 336 23 115.62 129.21
3920 336 24 14.00 130.00
3920 336 25 50.78 149.42
3920 336 26 7.41 166.62
3920 336 27 191.97 155.84
3920 336 28 66.00 173.97
3920 336 29 90.02 181.00
3920 336 30 55.31 184.35
3920 336 31 18.29 203.33
3920 336 32 148.41 210.78
3920 336 33 75.64 216.37
3920 336 34 74.02 165.99
3920 336 35 177.32 152.59
3920 336 36 193.19 135.38
3920 336 37 182.55 139.70
4032 336 1 42.21 0.61
4032 336 2 53.51 46.80
4032 336 3 47.56 56.32
4032 336 4 2.80 69.03
4032 336 5 22.84 67.68
4032 336 6 57.84 79.13
4032 336 7 62.38 79.22
4032 336 8 64.34 105.69
4032 336 9 73.69 123.34
4032 336 10 3.62 129.21
4032 336 11 79.97 155.84
4032 336 12 36.41 210.78
4032 336 13 124.23 62.83
4032 336 14 65.32 152.59
4032 336 15 81.19 135.38
4032 336 16 70.55 139.70
4144 336 1 12.23 62.83
4144 336 2 140.58 63.15
4256 336 1 28.58 63.15
1008 448 1 113.46 197.14
1120 448 1 190.62 214.30
1120 448 2 169.52 223.28
1120 448 3 1.46 197.14
1232 448 1 210.00 191.49
1232 448 2 196.22 194.80
1232 448 3 178.37 204.69
1232 448 4 78.62 214.30
1232 448 5 57.52 223.28
1232 448 6 213.23 132.18
1232 448 7 213.68 189.98
1344 448 1 159.33 177.66
1344 448 2 197.76 174.74
1344 448 3 203.75 173.19
1344 448 4 189.32 180.66
1344 448 5 98.00 191.49
1344 448 6 84.22 194.80
1344 448 7 140.43 200.48
1344 448 8 66.37 204.69
1344 448 9 148.43 182.49
1344 448 10 139.00 212.03
1344 448 11 180.35 214.27
1344 448 12 101.23 132.18
1344 448 13 199.77 188.56
1344 448 14 101.68 189.98
1344 448 15 207.35 181.01
1456 448 1 188.88 149.43
1456 448 2 151.91 156.00
1456 448 3 210.83 149.51
1456 448 4 204.01 152.56
1456 448 5 47.33 177.66
1456 448 6 85.76 174.74
1456 448 7 91.75 173.19
1456 448 8 77.32 180.66
1456 448 9 137.53 172.18
1456 448 10 216.73 187.18
1456 448 11 28.43 200.48
1456 448 12 36.43 182.49
1456 448 13 27.00 212.03
1456 448 14 68.35 214.27
1456 448 15 87.77 188.56
1456 448 16 95.35 181.01
1568 448 1 163.03 136.48
1568 448 2 196.89 130.76
1568 448 3 188.34 138.31
1568 448 4 146.40 139.97
1568 448 5 151.79 137.33
1568 448 6 76.88 149.43
1568 448 7 39.91 156.00
1568 448 8 98.83 149.51
1568 448 9 92.01 152.56
1568 448 10 189.11 164.18
1568 448 11 220.93 179.53
1568 448 12 25.53 172.18
1568 448 13 104.73 187.18
1568 448 14 172.30 189.66
1568 448 15 135.51 163.74
1568 448 16 197.14 67.54
1568 448 17 203.89 126.11
1680 448 1 178.74 114.37
1680 448 2 151.86 114.75
1680 448 3 149.68 131.30
1680 448 4 121.63 125.84
1680 448 5 51.03 136.48
1680 448 6 84.89 130.76
1680 448 7 76.34 138.31
1680 448 8 34.40 139.97
1680 448 9 39.79 137.33
1680 448 10 132.06 147.52
1680 448 11 197.95 161.77
1680 448 12 77.11 164.18
1680 448 13 181.98 169.52
1680 448 14 169.60 177.16
1680 448 15 108.93 179.53
1680 448 16 60.30 189.66
1680 448 17 149.89 189.48
1680 448 18 155.03 184.65
1680 448 19 23.51 163.74
1680 448 20 180.05 201.63
1680 448 21 173.33 217.30
1680 448 22 85.14 67.54
1680 448 23 202.01 123.02
1680 448 24 91.89 126.11
1792 448 1 136.47 93.46
1792 448 2 210.69 93.41
1792 448 3 209.50 106.49
1792 448 4 171.18 114.60
1792 448 5 169.29 118.34
1792 448 6 66.74 114.37
1792 448 7 39.86 114.75
1792 448 8 37.68 131.30
1792 448 9 9.63 125.84
1792 448 10 133.39 136.87
1792 448 11 20.06 147.52
1792 448 12 85.95 161.77
1792 448 13 120.08 156.81
1792 448 14 69.98 169.52
1792 448 15 213.42 176.27
1792 448 16 57.60 177.16
1792 448 17 37.89 189.48
1792 448 18 140.05 131.99
1792 448 19 164.33 180.61
1792 448 20 43.03 184.65
1792 448 21 68.05 201.63
1792 448 22 61.33 217.30
1792 448 23 195.63 219.34
1792 448 24 221.93 221.00
1792 448 25 221.14 210.33
1792 448 26 90.01 123.02
1792 448 27 121.22 111.39
1904 448 1 223.25 54.62
1904 448 2 221.04 61.32
1904 448 3 177.73 63.30
1904 448 4 172.94 67.67
1904 448 5 203.71 73.63
1904 448 6 137.79 71.90
1904 448 7 116.49 75.50
1904 448 8 179.52 78.51
1904 448 9 153.39 69.35
1904 448 10 157.91 74.87
1904 448 11 180.28 86.73
1904 448 12 24.47 93.46
1904 448 13 200.94 92.51
1904 448 14 212.94 94.53
1904 448 15 98.69 93.41
1904 448 16 214.69 96.73
1904 448 17 97.50 106.49
1904 448 18 59.18 114.60
1904 448 19 57.29 118.34
1904 448 20 189.61 122.84
1904 448 21 158.50 124.45
1904 448 22 147.34 150.32
1904 448 23 21.39 136.87
1904 448 24 198.08 152.03
1904 448 25 8.08 156.81
1904 448 26 157.76 172.74
1904 448 27 177.96 168.44
1904 448 28 101.42 176.27
1904 448 29 203.00 188.58
1904 448 30 196.31 193.32
1904 448 31 28.05 131.99
1904 448 32 52.33 180.61
1904 448 33 143.66 200.32
1904 448 34 114.49 200.24
1904 448 35 136.31 211.59
1904 448 36 83.63 219.34
1904 448 37 109.93 221.00
1904 448 38 109.14 210.33
1904 448 39 190.29 3.59
1904 448 40 162.08 186.41
1904 448 41 9.22 111.39
2016 448 1 209.30 47.71
2016 448 2 147.42 49.69
2016 448 3 111.25 54.62
2016 448 4 109.04 61.32
2016 448 5 65.73 63.30
2016 448 6 60.94 67.67
2016 448 7 91.71 73.63
2016 448 8 25.79 71.90
2016 448 9 4.49 75.50
2016 448 10 67.52 78.51
2016 448 11 41.39 69.35
2016 448 12 45.91 74.87
2016 448 13 154.68 75.38
2016 448 14 155.04 82.25
2016 448 15 170.88 76.39
2016 448 16 68.28 86.73
2016 448 17 88.94 92.51
2016 448 18 100.94 94.53
